shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1110016,49.165758,6.189607,20002
1110016,49.165758,6.189607,30001
1110016,49.164089,6.188698,30002
1110016,49.164089,6.188698,40001
1110016,49.155053,6.185996,40002
1110016,49.155053,6.185996,50001
1110016,49.148956,6.171576,50002
1110016,49.148956,6.171576,60001
1110016,49.151735,6.189134,60002
1110016,49.151735,6.189134,70001
1110016,49.146123,6.190577,70002
1110016,49.146123,6.190577,80001
1110016,49.140359,6.186424,80002
1110016,49.140359,6.186424,90001
1110016,49.137311,6.180807,90002
1110016,49.137311,6.180807,100001
1110016,49.128012,6.185589,100002
1110016,49.128012,6.185589,110001
1110016,49.125886,6.181395,110002
1110016,49.125886,6.181395,120001
1110016,49.124096,6.181054,120002
1110016,49.124096,6.181054,130001
1110016,49.122696,6.178363,130002
1110016,49.122696,6.178363,140001
1110016,49.121590,6.174796,140002
1110016,49.121590,6.174796,150001
1110016,49.121211,6.168953,150002
1110016,49.121211,6.168953,160001
1110016,49.116424,6.168559,160002
1110016,49.116424,6.168559,170001
1110016,49.108240,6.167981,170002
1110016,49.108240,6.167981,180001
1110016,49.105932,6.173607,180002
1110016,49.105932,6.173607,190001
1110016,49.107110,6.177470,190002
1110021,49.107110,6.177470,10001
1110021,49.105977,6.173652,10002
1110021,49.105977,6.173652,20001
1110021,49.109940,6.170550,20002
1110021,49.109940,6.170550,30001
1110021,49.117649,6.169115,30002
1110021,49.117649,6.169115,40001
1110021,49.119169,6.170879,40002
1110021,49.119169,6.170879,50001
1110021,49.121305,6.175270,50002
1110021,49.121305,6.175270,60001
1110021,49.122449,6.178004,60002
1110021,49.122449,6.178004,70001
1110021,49.124458,6.182114,70002
1110021,49.124458,6.182114,80001
1110021,49.125745,6.181341,80002
1110021,49.125745,6.181341,90001
1110021,49.127445,6.184454,90002
1110021,49.127445,6.184454,100001
1110021,49.137572,6.181031,100002
1110021,49.137572,6.181031,110001
1110021,49.140745,6.187161,110002
1110021,49.140745,6.187161,120001
1110021,49.146467,6.190832,120002
1110021,49.146467,6.190832,130001
1110021,49.151769,6.188096,130002
1110021,49.151769,6.188096,140001
1110021,49.148956,6.171576,140002
1110021,49.148956,6.171576,150001
1110021,49.154657,6.186342,150002
1110021,49.154657,6.186342,160001
1110021,49.163588,6.188512,160002
1110021,49.163588,6.188512,170001
1110021,49.165848,6.189651,170002
1110021,49.165848,6.189651,180001
1110021,49.168728,6.189421,180002
1110021,49.168728,6.189421,190001
1110021,49.171176,6.189698,190002
1110022,49.107110,6.177470,10001
1110022,49.105977,6.173652,10002
1110022,49.105977,6.173652,20001
1110022,49.109940,6.170550,20002
1110022,49.109940,6.170550,30001
1110022,49.117649,6.169115,30002
1110022,49.117649,6.169115,40001
1110022,49.119169,6.170879,40002
1110022,49.119169,6.170879,50001
1110022,49.121305,6.175270,50002
1110022,49.121305,6.175270,60001
1110022,49.122449,6.178004,60002
1110022,49.122449,6.178004,70001
1110022,49.124458,6.182114,70002
1110022,49.124458,6.182114,80001
1110022,49.125745,6.181341,80002
1110022,49.125745,6.181341,90001
1110022,49.127445,6.184454,90002
1110022,49.127445,6.184454,100001
1110022,49.137572,6.181031,100002
1110022,49.137572,6.181031,110001
1110022,49.140745,6.187161,110002
1110022,49.140745,6.187161,120001
1110022,49.146467,6.190832,120002
1110022,49.146467,6.190832,130001
1110022,49.151769,6.188096,130002
1110022,49.151769,6.188096,140001
1110022,49.154657,6.186342,140002
1110022,49.154657,6.186342,150001
1110022,49.163588,6.188512,150002
1110022,49.163588,6.188512,160001
1110022,49.165848,6.189651,160002
1110022,49.165848,6.189651,170001
1110022,49.168728,6.189421,170002
1110022,49.168728,6.189421,180001
1110022,49.171176,6.189698,180002
1120001,49.077253,6.324477,10001
1120001,49.078280,6.315940,10002
1120001,49.078280,6.315940,20001
1120001,49.081200,6.308091,20002
1120001,49.081200,6.308091,30001
1120001,49.092723,6.274342,30002
1120001,49.092723,6.274342,40001
1120001,49.094182,6.269990,40002
1120001,49.094182,6.269990,50001
1120001,49.092781,6.270088,50002
1120001,49.092781,6.270088,60001
1120001,49.091515,6.266735,60002
1120001,49.091515,6.266735,70001
1120001,49.094073,6.245623,70002
1120001,49.094073,6.245623,80001
1120001,49.092441,6.242709,80002
1120001,49.092441,6.242709,90001
1120001,49.093074,6.239673,90002
1120001,49.093074,6.239673,100001
1120001,49.093513,6.229834,100002
1120002,49.093679,6.230222,10001
1120002,49.092848,6.239898,10002
1120002,49.092848,6.239898,20001
1120002,49.092437,6.242739,20002
1120002,49.092437,6.242739,30001
1120002,49.094632,6.245910,30002
1120002,49.094632,6.245910,40001
1120002,49.091556,6.266926,40002
1120002,49.091556,6.266926,50001
1120002,49.092863,6.270358,50002
1120002,49.092863,6.270358,60001
1120002,49.094182,6.269990,60002
1120002,49.094182,6.269990,70001
1120002,49.092687,6.274646,70002
1120002,49.092687,6.274646,80001
1120002,49.081120,6.308259,80002
1120002,49.081120,6.308259,90001
1120002,49.078440,6.315411,90002
1120002,49.078440,6.315411,100001
1120002,49.077215,6.323694,100002
1120007,49.077253,6.324477,10001
1120007,49.078280,6.315940,10002
1120007,49.078280,6.315940,20001
1120007,49.081200,6.308091,20002
1120007,49.081200,6.308091,30001
1120007,49.092723,6.274342,30002
1120007,49.092723,6.274342,40001
1120007,49.094182,6.269990,40002
1120007,49.094182,6.269990,50001
1120007,49.092781,6.270088,50002
1120007,49.092781,6.270088,60001
1120007,49.091515,6.266735,60002
1120007,49.091515,6.266735,70001
1120007,49.094073,6.245623,70002
1120007,49.094073,6.245623,80001
1120007,49.092441,6.242709,80002
1120007,49.092441,6.242709,90001
1120007,49.093074,6.239673,90002
1120007,49.093074,6.239673,100001
1120007,49.093513,6.229834,100002
1120008,49.093679,6.230222,10001
1120008,49.092848,6.239898,10002
1120008,49.092848,6.239898,20001
1120008,49.092437,6.242739,20002
1120008,49.092437,6.242739,30001
1120008,49.094632,6.245910,30002
1120008,49.094632,6.245910,40001
1120008,49.091556,6.266926,40002
1120008,49.091556,6.266926,50001
1120008,49.092863,6.270358,50002
1120008,49.092863,6.270358,60001
1120008,49.094182,6.269990,60002
1120008,49.094182,6.269990,70001
1120008,49.092687,6.274646,70002
1120008,49.092687,6.274646,80001
1120008,49.081120,6.308259,80002
1120008,49.081120,6.308259,90001
1120008,49.078440,6.315411,90002
1120008,49.078440,6.315411,100001
1120008,49.077215,6.323694,100002
1130007,49.050101,6.184511,10001
1130007,49.050293,6.183417,10002
1130007,49.050293,6.183417,20001
1130007,49.048271,6.185544,20002
1130007,49.048271,6.185544,30001
1130007,49.049818,6.188396,30002
1130007,49.049818,6.188396,40001
1130007,49.054793,6.187605,40002
1130007,49.054793,6.187605,50001
1130007,49.073443,6.184514,50002
1130007,49.073443,6.184514,60001
1130007,49.076551,6.184011,60002
1130007,49.076551,6.184011,70001
1130007,49.079117,6.184032,70002
1130007,49.079117,6.184032,80001
1130007,49.085410,6.182650,80002
1130007,49.085410,6.182650,90001
1130007,49.090622,6.181629,90002
1130007,49.090622,6.181629,100001
1130007,49.092605,6.181247,100002
1130007,49.092605,6.181247,110001
1130007,49.095763,6.180679,110002
1130007,49.095763,6.180679,120001
1130007,49.099271,6.180423,120002
1130007,49.099271,6.180423,130001
1130007,49.102273,6.179863,130002
1130007,49.102273,6.179863,140001
1130007,49.106263,6.179429,140002
1130007,49.106940,6.177100,140003
1130010,49.106940,6.177100,10001
1130010,49.106523,6.179279,10002
1130010,49.102558,6.179825,10003
1130010,49.102558,6.179825,20001
1130010,49.099576,6.180356,20002
1130010,49.099576,6.180356,30001
1130010,49.095555,6.180705,30002
1130010,49.095555,6.180705,40001
1130010,49.092494,6.181268,40002
1130010,49.092494,6.181268,50001
1130010,49.091320,6.181540,50002
1130010,49.091320,6.181540,60001
1130010,49.085047,6.182645,60002
1130010,49.085047,6.182645,70001
1130010,49.078383,6.183834,70002
1130010,49.078383,6.183834,80001
1130010,49.074774,6.184282,80002
1130010,49.074774,6.184282,90001
1130010,49.073284,6.184477,90002
1130010,49.073284,6.184477,100001
1130010,49.054793,6.187367,100002
1130010,49.054793,6.187367,110001
1130010,49.050773,6.187018,110002
1130010,49.050773,6.187018,120001
1130010,49.050101,6.184511,120002
1130018,49.050101,6.184511,10001
1130018,49.050293,6.183417,10002
1130018,49.050293,6.183417,20001
1130018,49.048271,6.185544,20002
1130018,49.048271,6.185544,30001
1130018,49.049818,6.188396,30002
1130018,49.049818,6.188396,40001
1130018,49.054793,6.187605,40002
1130018,49.054793,6.187605,50001
1130018,49.073443,6.184514,50002
1130018,49.073443,6.184514,60001
1130018,49.076551,6.184011,60002
1130018,49.076551,6.184011,70001
1130018,49.079117,6.184032,70002
1130018,49.079117,6.184032,80001
1130018,49.085410,6.182650,80002
1130018,49.085410,6.182650,90001
1130018,49.090622,6.181629,90002
1130018,49.090622,6.181629,100001
1130018,49.092605,6.181247,100002
1130018,49.092605,6.181247,110001
1130018,49.095763,6.180679,110002
1130018,49.095763,6.180679,120001
1130018,49.099271,6.180423,120002
1130018,49.099271,6.180423,130001
1130018,49.102273,6.179863,130002
1130018,49.102273,6.179863,140001
1130018,49.106263,6.179429,140002
1130018,49.106940,6.177100,140003
1130019,49.106940,6.177100,10001
1130019,49.106523,6.179279,10002
1130019,49.102558,6.179825,10003
1130019,49.102558,6.179825,20001
1130019,49.099576,6.180356,20002
1130019,49.099576,6.180356,30001
1130019,49.095555,6.180705,30002
1130019,49.095555,6.180705,40001
1130019,49.092494,6.181268,40002
1130019,49.092494,6.181268,50001
1130019,49.091320,6.181540,50002
1130019,49.091320,6.181540,60001
1130019,49.085047,6.182645,60002
1130019,49.085047,6.182645,70001
1130019,49.078383,6.183834,70002
1130019,49.078383,6.183834,80001
1130019,49.074774,6.184282,80002
1130019,49.074774,6.184282,90001
1130019,49.073284,6.184477,90002
1130019,49.073284,6.184477,100001
1130019,49.054793,6.187367,100002
1130019,49.054793,6.187367,110001
1130019,49.050773,6.187018,110002
1130019,49.050773,6.187018,120001
1130019,49.050101,6.184511,120002
2000001,49.102224,6.104457,10001
2000001,49.093369,6.092531,10002
2000001,49.093369,6.092531,20001
2000001,49.093788,6.086953,20002
2000001,49.093788,6.086953,30001
2000001,49.093080,6.080640,30002
2000002,49.093080,6.080640,10001
2000002,49.093697,6.086800,10002
2000002,49.093697,6.086800,20001
2000002,49.093270,6.093405,20002
2000002,49.093270,6.093405,30001
2000002,49.102224,6.104457,30002
2010012,49.102224,6.104457,10001
2010012,49.107761,6.105710,10002
2010012,49.107761,6.105710,20001
2010012,49.109900,6.099858,20002
2010012,49.109900,6.099858,30001
2010012,49.111049,6.096904,30002
2010012,49.111049,6.096904,40001
2010012,49.110280,6.091201,40002
2010012,49.110280,6.091201,50001
2010012,49.108830,6.087670,50002
2010012,49.108830,6.087670,60001
2010012,49.107937,6.085251,60002
2010012,49.107937,6.085251,70001
2010012,49.105080,6.089318,70002
2010013,49.110280,6.091201,10001
2010013,49.108830,6.087670,10002
2010013,49.108830,6.087670,20001
2010013,49.107937,6.085251,20002
2010013,49.107937,6.085251,30001
2010013,49.105080,6.089318,30002
2010013,49.105080,6.089318,40001
2010013,49.110841,6.097291,40002
2010013,49.110841,6.097291,50001
2010013,49.109991,6.099552,50002
2010013,49.109991,6.099552,60001
2010013,49.108046,6.104965,60002
2010013,49.108046,6.104965,70001
2010013,49.102224,6.104457,70002
2020015,49.118285,6.096176,10001
2020015,49.109991,6.099552,10002
2020015,49.109991,6.099552,20001
2020015,49.108046,6.104965,20002
2020015,49.108046,6.104965,30001
2020015,49.102224,6.104457,30002
2020016,49.122211,6.081531,10001
2020016,49.121180,6.080617,10002
2020016,49.121180,6.080617,20001
2020016,49.117684,6.084856,20002
2020016,49.117684,6.084856,30001
2020016,49.116909,6.088335,30002
2020016,49.116909,6.088335,40001
2020016,49.112139,6.095168,40002
2020016,49.112139,6.095168,50001
2020016,49.110841,6.097291,50002
2020016,49.110841,6.097291,60001
2020016,49.109991,6.099552,60002
2020016,49.109991,6.099552,70001
2020016,49.108046,6.104965,70002
2020016,49.108046,6.104965,80001
2020016,49.102224,6.104457,80002
2020019,49.102224,6.104457,10001
2020019,49.107761,6.105710,10002
2020019,49.107761,6.105710,20001
2020019,49.109900,6.099858,20002
2020019,49.109900,6.099858,30001
2020019,49.118285,6.096176,30002
2020019,49.118285,6.096176,40001
2020019,49.111049,6.096904,40002
2020019,49.111049,6.096904,50001
2020019,49.112319,6.095103,50002
2020019,49.112319,6.095103,60001
2020019,49.117186,6.087779,60002
2020019,49.117186,6.087779,70001
2020019,49.122211,6.081531,70002
2020019,49.122211,6.081531,80001
2020019,49.121180,6.080617,80002
2020019,49.121180,6.080617,90001
2020019,49.117684,6.084856,90002
2020019,49.117684,6.084856,100001
2020019,49.116909,6.088335,100002
2030001,49.102224,6.104457,10001
2030001,49.114110,6.116820,10002
2030002,49.114110,6.116820,10001
2030002,49.102224,6.104457,10002
2040001,49.108911,6.120849,10001
2040001,49.110858,6.111853,10002
2040001,49.110858,6.111853,20001
2040001,49.113563,6.113576,20002
2040001,49.113563,6.113576,30001
2040001,49.114110,6.116820,30002
2040002,49.114110,6.116820,10001
2040002,49.114362,6.112973,10002
2040002,49.114362,6.112973,20001
2040002,49.110626,6.112126,20002
2040002,49.110626,6.112126,30001
2040002,49.108874,6.120753,30002
2050013,49.130000,6.237770,10001
2050013,49.133140,6.253600,10002
2050013,49.133140,6.253600,20001
2050013,49.135232,6.257092,20002
2050014,49.136056,6.258509,10001
2050014,49.135157,6.256977,10002
2050014,49.132878,6.252840,10003
2050014,49.132878,6.252840,20001
2050014,49.129950,6.237470,20002
2060001,49.102224,6.104457,10001
2060001,49.106440,6.111200,10002
2060001,49.106440,6.111200,20001
2060001,49.107419,6.116081,20002
2060001,49.107419,6.116081,30001
2060001,49.108550,6.121820,30002
2060001,49.108550,6.121820,40001
2060001,49.109541,6.125934,40002
2060001,49.109541,6.125934,50001
2060001,49.111108,6.130608,50002
2060001,49.111108,6.130608,60001
2060001,49.112409,6.134323,60002
2060002,49.112725,6.135222,10001
2060002,49.110796,6.129704,10002
2060002,49.110796,6.129704,20001
2060002,49.109378,6.125309,20002
2060002,49.109378,6.125309,30001
2060002,49.108430,6.120870,30002
2060002,49.108430,6.120870,40001
2060002,49.107597,6.116957,40002
2060002,49.107597,6.116957,50001
2060002,49.105475,6.110561,50002
2060002,49.105475,6.110561,60001
2060002,49.102224,6.104457,60002
2070001,49.105726,6.196618,10001
2070001,49.110656,6.218282,10002
2070001,49.110656,6.218282,20001
2070001,49.091556,6.266926,20002
2070001,49.091556,6.266926,30001
2070001,49.092863,6.270358,30002
2070001,49.092863,6.270358,40001
2070001,49.094182,6.269990,40002
2070001,49.094182,6.269990,50001
2070001,49.092687,6.274646,50002
2070001,49.092687,6.274646,60001
2070001,49.081120,6.308259,60002
2070001,49.081120,6.308259,70001
2070001,49.078440,6.315411,70002
2070001,49.078440,6.315411,80001
2070001,49.077215,6.323694,80002
2070002,49.077253,6.324477,10001
2070002,49.078280,6.315940,10002
2070002,49.078280,6.315940,20001
2070002,49.081200,6.308091,20002
2070002,49.081200,6.308091,30001
2070002,49.092723,6.274342,30002
2070002,49.092723,6.274342,40001
2070002,49.094182,6.269990,40002
2070002,49.094182,6.269990,50001
2070002,49.092781,6.270088,50002
2070002,49.092781,6.270088,60001
2070002,49.091515,6.266735,60002
2070002,49.091515,6.266735,70001
2070002,49.110560,6.218337,70002
2070002,49.110560,6.218337,80001
2070002,49.105781,6.196741,80002
2120007,49.054191,6.274581,10001
2120007,49.058560,6.263770,10002
2120007,49.058560,6.263770,20001
2120007,49.067090,6.245551,20002
2120007,49.067090,6.245551,30001
2120007,49.067530,6.256580,30002
2120007,49.067530,6.256580,40001
2120007,49.069560,6.253290,40002
2120007,49.074881,6.256506,40003
2120007,49.078400,6.265351,40004
2120007,49.069640,6.253580,40005
2120007,49.069640,6.253580,50001
2120007,49.074881,6.256506,50002
2120007,49.074881,6.256506,60001
2120007,49.078400,6.265351,60002
2120007,49.078400,6.265351,70001
2120007,49.069640,6.253580,70002
2120007,49.066950,6.245420,70003
2120007,49.066950,6.245420,80001
2120007,49.058520,6.264080,80002
2120007,49.058520,6.264080,90001
2120007,49.053990,6.275650,90002
2120007,49.053990,6.275650,100001
2120007,49.043900,6.270610,100002
2120007,49.043900,6.270610,110001
2120007,49.042400,6.268120,110002
2120007,49.042400,6.268120,120001
2120007,49.054713,6.243258,120002
2120007,49.056540,6.239320,120003
2120007,49.056540,6.239320,130001
2120007,49.054562,6.242312,130002
2120011,49.077760,6.265101,10001
2120011,49.075067,6.256375,10002
2120011,49.075067,6.256375,20001
2120011,49.067530,6.256580,20002
2120011,49.067530,6.256580,30001
2120011,49.069640,6.253580,30002
2120011,49.069640,6.253580,40001
2120011,49.066950,6.245420,40002
2120011,49.066950,6.245420,50001
2120011,49.058520,6.264080,50002
2120011,49.058520,6.264080,60001
2120011,49.053990,6.275650,60002
2120011,49.053990,6.275650,70001
2120011,49.043900,6.270610,70002
2120011,49.043900,6.270610,80001
2120011,49.042400,6.268120,80002
2120011,49.042400,6.268120,90001
2120011,49.054713,6.243258,90002
2120011,49.056540,6.239320,90003
2120011,49.056540,6.239320,100001
2120011,49.054562,6.242312,100002
2120011,49.054562,6.242312,110001
2120011,49.042250,6.268461,110002
2120011,49.042250,6.268461,120001
2120011,49.044075,6.270719,120002
2120011,49.044075,6.270719,130001
2120011,49.054191,6.274581,130002
2120011,49.054191,6.274581,140001
2120011,49.058560,6.263770,140002
2120011,49.058560,6.263770,150001
2120011,49.067522,6.256128,150002
2120011,49.067522,6.256128,160001
2120011,49.069560,6.253290,160002
2130004,49.042250,6.268461,10001
2130004,49.044075,6.270719,10002
2130004,49.044075,6.270719,20001
2130004,49.054228,6.275283,20002
2130004,49.054228,6.275283,30001
2130004,49.058560,6.263770,30002
2130004,49.058560,6.263770,40001
2130004,49.073842,6.186419,40002
2130005,49.054562,6.242312,10001
2130005,49.056540,6.239320,10002
2130005,49.056540,6.239320,20001
2130005,49.076810,6.232140,20002
2130005,49.076810,6.232140,30001
2130005,49.075720,6.226751,30002
2130005,49.075720,6.226751,40001
2130005,49.074380,6.222640,40002
2130005,49.074380,6.222640,50001
2130005,49.073842,6.186419,50002
2130006,49.073842,6.186419,10001
2130006,49.076810,6.232140,10002
2130006,49.076810,6.232140,20001
2130006,49.075720,6.226751,20002
2130006,49.075720,6.226751,30001
2130006,49.074380,6.222640,30002
2130006,49.074380,6.222640,40001
2130006,49.056185,6.239601,40002
2130006,49.056185,6.239601,50001
2130006,49.054713,6.243258,50002
2130006,49.054713,6.243258,60001
2130006,49.042250,6.268461,60002
2130006,49.042250,6.268461,70001
2130006,49.044075,6.270719,70002
2130006,49.044075,6.270719,80001
2130006,49.054228,6.275283,80002
2130006,49.054228,6.275283,90001
2130006,49.058560,6.263770,90002
2130006,49.058560,6.263770,100001
2130006,49.069560,6.253290,100002
2130006,49.069560,6.253290,110001
2130006,49.067530,6.256580,110002
2130006,49.067530,6.256580,120001
2130006,49.078400,6.265351,120002
2130007,49.073842,6.186419,10001
2130007,49.074330,6.222700,10002
2130007,49.074330,6.222700,20001
2130007,49.075660,6.226840,20002
2130007,49.075660,6.226840,30001
2130007,49.076700,6.232070,30002
2130007,49.076700,6.232070,40001
2130007,49.067530,6.256580,40002
2130007,49.067530,6.256580,50001
2130007,49.069640,6.253580,50002
2130007,49.069640,6.253580,60001
2130007,49.078400,6.265351,60002
2130008,49.077760,6.265101,10001
2130008,49.067530,6.256580,10002
2130008,49.067530,6.256580,20001
2130008,49.069640,6.253580,20002
2130008,49.069640,6.253580,30001
2130008,49.073842,6.186419,30002
2130009,49.076810,6.232140,10001
2130009,49.075720,6.226751,10002
2130009,49.074380,6.222640,10003
2130009,49.056185,6.239601,10004
2130009,49.056185,6.239601,20001
2130009,49.054713,6.243258,20002
2130009,49.054713,6.243258,30001
2130009,49.042250,6.268461,30002
2130009,49.042250,6.268461,40001
2130009,49.044075,6.270719,40002
2130009,49.044075,6.270719,50001
2130009,49.054228,6.275283,50002
2130009,49.054228,6.275283,60001
2130009,49.058560,6.263770,60002
2130014,49.074330,6.222700,10001
2130014,49.075660,6.226840,10002
2130014,49.076700,6.232070,10003
2130014,49.067530,6.256580,10004
2130014,49.067530,6.256580,20001
2130014,49.069640,6.253580,20002
2130014,49.069640,6.253580,30001
2130014,49.078400,6.265351,30002
2130015,49.073842,6.186419,10001
2130015,49.076810,6.232140,10002
2130015,49.076810,6.232140,20001
2130015,49.075720,6.226751,20002
2130015,49.075720,6.226751,30001
2130015,49.074380,6.222640,30002
2130015,49.074380,6.222640,40001
2130015,49.056185,6.239601,40002
2130015,49.056185,6.239601,50001
2130015,49.054713,6.243258,50002
2130016,49.073842,6.186419,10001
2130016,49.058520,6.264080,10002
2130016,49.058520,6.264080,20001
2130016,49.053990,6.275650,20002
2130016,49.053990,6.275650,30001
2130016,49.043900,6.270610,30002
2130016,49.043900,6.270610,40001
2130016,49.042400,6.268120,40002
2710001,49.115245,6.173645,10001
2710001,49.112979,6.177394,10002
2710001,49.112979,6.177394,20001
2710001,49.110660,6.176990,20002
2710001,49.110660,6.176990,30001
2710001,49.111432,6.186076,30002
2710001,49.111432,6.186076,40001
2710001,49.109431,6.189069,40002
2710001,49.109431,6.189069,50001
2710001,49.106303,6.191888,50002
2710001,49.106303,6.191888,60001
2710001,49.105037,6.194409,60002
2710001,49.105037,6.194409,70001
2710001,49.105726,6.196618,70002
2720001,49.097190,6.200550,10001
2720001,49.098707,6.203577,10002
2720001,49.098707,6.203577,20001
2720001,49.100258,6.206111,20002
2720001,49.100258,6.206111,30001
2720001,49.101458,6.208595,30002
2720001,49.101458,6.208595,40001
2720001,49.104956,6.215043,40002
2720001,49.104956,6.215043,50001
2720001,49.106646,6.221859,50002
2720001,49.106646,6.221859,60001
2720001,49.101366,6.224181,60002
2720001,49.101366,6.224181,70001
2720001,49.093679,6.230222,70002
2720001,49.093679,6.230222,80001
2720001,49.092848,6.239898,80002
2720001,49.092848,6.239898,90001
2720001,49.092437,6.242739,90002
2720001,49.092437,6.242739,100001
2720001,49.094632,6.245910,100002
2720001,49.094632,6.245910,110001
2720001,49.096403,6.245779,110002
2720001,49.096403,6.245779,120001
2720001,49.098572,6.243959,120002
2720001,49.098572,6.243959,130001
2720001,49.098061,6.240259,130002
2720001,49.098061,6.240259,140001
2720001,49.096410,6.238379,140002
2720002,49.096410,6.238379,10001
2720002,49.098031,6.240201,10002
2720002,49.098031,6.240201,20001
2720002,49.098943,6.243364,20002
2720002,49.098943,6.243364,30001
2720002,49.096271,6.245860,30002
2720002,49.096271,6.245860,40001
2720002,49.094073,6.245623,40002
2720002,49.094073,6.245623,50001
2720002,49.092441,6.242709,50002
2720002,49.092441,6.242709,60001
2720002,49.093074,6.239673,60002
2720002,49.093074,6.239673,70001
2720002,49.093513,6.229834,70002
2720002,49.093513,6.229834,80001
2720002,49.101367,6.224181,80002
2720002,49.101367,6.224181,90001
2720002,49.107270,6.220800,90002
2720002,49.107270,6.220800,100001
2720002,49.104655,6.214243,100002
2720002,49.104655,6.214243,110001
2720002,49.101316,6.208325,110002
2720002,49.101316,6.208325,120001
2720002,49.099973,6.205506,120002
2720002,49.099973,6.205506,130001
2720002,49.097990,6.202697,130002
2720002,49.097990,6.202697,140001
2720002,49.097190,6.200550,140002
2730001,49.171176,6.189698,10001
2730001,49.168601,6.189448,10002
2730001,49.168601,6.189448,20001
2730001,49.165758,6.189607,20002
2730001,49.165758,6.189607,30001
2730001,49.164089,6.188698,30002
2730001,49.164089,6.188698,40001
2730001,49.155053,6.185996,40002
2730001,49.155053,6.185996,50001
2730001,49.123970,6.165111,50002
2730001,49.123970,6.165111,60001
2730001,49.121399,6.168131,60002
2730001,49.121399,6.168131,70001
2730001,49.115614,6.173439,70002
2730001,49.115614,6.173439,80001
2730001,49.108240,6.167981,80002
2730001,49.108240,6.167981,90001
2730001,49.105932,6.173607,90002
2730001,49.105932,6.173607,100001
2730001,49.107110,6.177470,100002
2760001,49.087360,6.167410,10001
2760001,49.094514,6.176234,10002
2760001,49.094514,6.176234,20001
2760001,49.103290,6.177680,20002
2760001,49.103290,6.177680,30001
2760001,49.105977,6.173652,30002
2760001,49.105977,6.173652,40001
2760001,49.107800,6.172740,40002
2760001,49.107800,6.172740,50001
2760001,49.110333,6.175233,50002
2760001,49.110333,6.175233,60001
2760001,49.110789,6.171108,60002
2760001,49.110789,6.171108,70001
2760001,49.114947,6.173441,70002
2760002,49.115614,6.173439,10001
2760002,49.110789,6.171108,10002
2760002,49.110789,6.171108,20001
2760002,49.110090,6.176000,20002
2760002,49.110090,6.176000,30001
2760002,49.108030,6.172980,30002
2760002,49.108030,6.172980,40001
2760002,49.105932,6.173607,40002
2760002,49.105932,6.173607,50001
2760002,49.103270,6.177670,50002
2760002,49.103270,6.177670,60001
2760002,49.094382,6.175952,60002
2760002,49.094382,6.175952,70001
2760002,49.087360,6.167410,70002
2780004,49.109900,6.099858,10001
2780004,49.110841,6.097291,10002
2780004,49.110841,6.097291,20001
2780004,49.109991,6.099552,20002
2780004,49.109991,6.099552,30001
2780004,49.108046,6.104965,30002
2780004,49.108046,6.104965,40001
2780004,49.105475,6.110561,40002
2780004,49.105475,6.110561,50001
2780004,49.110965,6.171984,50002
2780004,49.110965,6.171984,60001
2780004,49.107180,6.168711,60002
2780004,49.107180,6.168711,70001
2780004,49.105362,6.166723,70002
2780004,49.105362,6.166723,80001
2780004,49.103270,6.177670,80002
2780004,49.103270,6.177670,90001
2780004,49.094382,6.175952,90002
2780004,49.094382,6.175952,100001
2780004,49.087248,6.166820,100002
2780004,49.087248,6.166820,110001
2780004,49.087485,6.164532,110002
2780004,49.087485,6.164532,120001
2780004,49.088491,6.159318,120002
2780004,49.088491,6.159318,130001
2780004,49.089642,6.153691,130002
2780004,49.089642,6.153691,140001
2780004,49.085376,6.148345,140002
2780004,49.085376,6.148345,150001
2780004,49.086159,6.145297,150002
2810011,49.100578,6.222063,10001
2810011,49.110560,6.218337,10002
2810011,49.110560,6.218337,20001
2810011,49.110186,6.209649,20002
2810011,49.110186,6.209649,30001
2810011,49.113710,6.202610,30002
2810011,49.113710,6.202610,40001
2810011,49.119000,6.204281,40002
2810011,49.119000,6.204281,50001
2810011,49.118481,6.200633,50002
2810011,49.118481,6.200633,60001
2810011,49.120074,6.196174,60002
2810011,49.120074,6.196174,70001
2810011,49.121440,6.194683,70002
2810011,49.121440,6.194683,80001
2810011,49.126966,6.193015,80002
2810011,49.126966,6.193015,90001
2810011,49.125580,6.197468,90002
2810011,49.125580,6.197468,100001
2810011,49.123912,6.202341,100002
2810011,49.123912,6.202341,110001
2810011,49.122933,6.206892,110002
2810011,49.122933,6.206892,120001
2810011,49.122370,6.213373,120002
2810011,49.122370,6.213373,130001
2810011,49.122094,6.216592,130002
2810011,49.122094,6.216592,140001
2810011,49.121796,6.219060,140002
2810011,49.121796,6.219060,150001
2810011,49.122632,6.225374,150002
2810011,49.122632,6.225374,160001
2810011,49.123890,6.226270,160002
2810011,49.123890,6.226270,170001
2810011,49.125193,6.230550,170002
2810011,49.125193,6.230550,180001
2810011,49.125861,6.227397,180002
2810011,49.125861,6.227397,190001
2810011,49.123956,6.225906,190002
2810011,49.123956,6.225906,200001
2810011,49.127435,6.211657,200002
2810011,49.127435,6.211657,210001
2810011,49.127299,6.207678,210002
2810011,49.127299,6.207678,220001
2810011,49.127850,6.203633,220002
2810011,49.127850,6.203633,230001
2810011,49.129943,6.209638,230002
2810011,49.129943,6.209638,240001
2810011,49.132258,6.211787,240002
2810011,49.132258,6.211787,250001
